univCanon,univRaw,year,type,detail,dept,quota,comp,addPass,g50,g70
경상국립대학교,경상국립대학교,2025,종합전형,일반전형,화학공학과,6,1.93,21,3.94,4.31
경상국립대학교,경상국립대학교,2025,종합전형,일반전형,화학과,12,1.85,34,4.47,3.92
경상국립대학교,경상국립대학교,2025,종합전형,일반전형,환경공학과,8,2.25,12,4.86,5.25
경상국립대학교,경상국립대학교,2025,종합전형,일반전형,환경산림과학부,9,3.09,13,5.72,5.29
경상국립대학교,경상국립대학교,2025,종합전형,일반전형,환경생명화학과,6,3.18,5,4.61,4.80
경상국립대학교,경상국립대학교,2025,종합전형,일반전형,환경재료과학과,6,2.19,10,5.70,5.92
경상국립대학교,경상국립대학교,2025,종합전형,일반전형,회계세무학부,13,3.31,10,5.10,4.63
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,간호학과,10,6.89,8,3.00,3.08
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,건축공학부,5,2.40,10,3.97,3.88
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,경영정보학과,4,5.00,1,4.75,4.75
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,경영학부,5,5.50,3,4.38,4.38
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,경제학부,5,2.40,10,4.26,4.26
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,국어국문학과,8,2.25,8,4.21,3.99
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,국제통상학과,5,4.43,2,4.81,4.57
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,도시공학과,5,2.71,9,4.71,5.19
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,독어독문학과,4,1.31,9,5.34,5.34
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,동물생명융합학부,5,2.25,7,5.49,5.65
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,러시아학과,4,3.33,2,5.43,5.43
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,반도체공학과,5,3.57,2,4.58,3.73
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,법학부,6,4.50,2,3.81,3.74
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,불어불문학과,5,2.30,5,5.03,5.03
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,사회복지학부,6,1.87,24,4.11,4.00
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,생명과학부,7,2.47,10,4.47,4.42
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,생물산업기계공학과,6,3.50,2,5.60,5.15
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,수학물리학부,19,1.51,18,5.27,6.38
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,식물의학과,4,2.50,4,3.74,5.21
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,식품공학부,6,5.50,2,4.14,4.55
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,식품영양학과,7,4.30,3,4.76,5.08
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,약학과,4,13.67,2,1.33,1.33
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,영어영문학부영어영문학전공,8,2.32,8,3.97,4.56
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,의류학과,7,6.33,2,4.40,4.56
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,의예과,6,12.25,2,1.21,1.27
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,정보통계학과,5,2.44,4,5.44,5.44
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,중어중문학과,5,2.70,5,5.59,5.15
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,지역시스템공학과,5,4.40,0,5.24,5.19
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,철학과,4,2.57,3,4.82,4.82
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,축산과학부,9,3.38,7,5.28,6.69
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,컴퓨터공학부,14,5.50,4,4.75,4.46
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,토목공학과,5,4.00,3,4.44,4.32
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,한문학과,5,1.62,8,6.21,4.96
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,항공우주공학부,25,4.56,14,3.60,3.34
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,화학과,5,3.50,3,4.47,5.06
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,환경산림과학부,5,4.89,4,5.11,5.37
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,환경재료과학과,5,4.33,1,3.66,5.39
경상국립대학교,경상국립대학교,2025,종합전형,지역인재전형,회계세무학부,6,3.71,1,3.97,4.86
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,간호학과,29,1.95,74,2.72,2.77
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,건축공학부,11,2.89,7,4.66,4.68
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,건축학과,2,0.00,0,,
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,경영학부,3,0.00,0,,
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,경제학부,6,11.43,1,4.23,4.46
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,국어교육과,5,2.83,7,2.89,2.93
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,국제통상학과,5,3.50,3,4.24,4.32
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,동물생명융합학부,1,0.00,0,,
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,메카트로닉스공학부,5,4.63,3,4.76,4.76
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,미래자동차공학과,2,0.00,0,,
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,산업시스템공학부,3,0.00,0,,
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,생명과학부,4,6.86,3,4.01,4.01
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,생물교육과,3,0.00,0,,
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,수의예과,23,4.62,25,1.31,1.34
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,스마트유통물류학과,7,8.40,3,4.63,4.66
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,식품공학부,3,0.00,0,,
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,식품영양학과,7,1.92,18,3.52,4.52
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,약학과,6,5.00,11,1.19,1.20
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,에너지공학과,2,0.00,0,,
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,영어영문학부영어영문학전공,2,0.00,0,,
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,원예과학부,7,6.56,2,4.92,4.98
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,의예과,30,2.67,48,1.05,1.07
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,전자공학부,4,11.60,1,3.89,3.89
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,축산과학부,5,10.20,0,5.05,5.06
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,토목공학과,2,0.00,0,,
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,한문학과,2,0.00,0,,
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,항공우주공학부,27,3.65,27,3.21,3.29
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,항노화신소재과학과,1,0.00,0,,
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,행정학과,2,0.00,0,,
경상국립대학교,경상국립대학교,2026,교과전형,지역인재전형,환경산림과학부,3,0.00,0,,
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,AI정보공학과,18,1.96,27,4.05,4.27
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,간호학과,28,2.26,52,2.76,2.97
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,건설시스템공학과,15,2.77,28,4.74,4.87
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,건축공학부,32,5.02,33,4.26,4.34
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,건축학과,27,3.21,25,3.61,3.75
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,경영정보학과,15,1.58,30,4.03,4.11
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,경영학부,44,1.78,88,3.45,3.55
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,경제학부,28,3.39,24,4.01,4.13
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,교육학과,4,6.13,12,2.13,2.99
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,국어교육과,13,2.24,29,2.91,2.98
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,국어국문학과,14,2.60,26,3.89,3.96
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,국제통상학과,46,2.31,51,3.98,4.05
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,기계공학부,5,2.50,21,3.76,3.79
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,기계시스템공학과,21,3.89,15,5.31,5.35
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,기계융합공학과,17,2.44,26,4.54,4.53
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,농학과,12,2.08,15,4.14,4.23
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,도시공학과,15,2.48,16,4.04,4.10
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,독어독문학과,16,3.11,13,4.51,4.66
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,동물생명융합학부,32,1.58,44,4.32,4.51
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,디자인비즈니스학과,13,1.46,28,3.96,4.35
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,러시아학과,13,1.91,20,4.85,4.99
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,메카트로닉스공학부,20,5.05,18,4.35,4.47
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,미디어커뮤니케이션학과,11,2.57,31,3.68,3.69
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,미래자동차공학과,20,2.82,37,4.48,4.59
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,반도체공학과,17,8.36,30,4.57,4.60
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,법학부,29,1.92,58,3.96,4.09
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,불어불문학과,15,3.27,18,4.45,4.62
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,사학과,10,1.69,19,3.85,4.01
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,사회복지학부,19,6.66,37,3.99,4.01
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,사회학과,13,4.16,24,3.87,3.99
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,산업시스템공학부,36,2.16,40,4.42,4.52
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,생명과학부,39,2.51,64,3.92,3.99
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,생물교육과,10,3.00,15,3.57,3.66
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,생물산업기계공학과,11,2.36,14,4.94,5.11
경상국립대학교,경상국립대학교,2026,교과전형,일반전형,소프트웨어공학과,5,2.95,16,3.86,3.90
